edge_id,from_atom_id,to_atom_id,relation_type,relation_subtype,weight,confidence,source_rule_ids,notes
edge:vm_vpr:VPR-0001:B__platform_aligned__vm_lsm:LSM-0004:S,vm_vpr:VPR-0001:B,vm_lsm:LSM-0004:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0001:B__platform_aligned__vm_lsm:LSM-0005:S,vm_vpr:VPR-0001:B,vm_lsm:LSM-0005:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0001:B__platform_aligned__vm_lsm:LSM-0007:S,vm_vpr:VPR-0001:B,vm_lsm:LSM-0007:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0001:B__platform_aligned__vm_lsm:LSM-0009:S,vm_vpr:VPR-0001:B,vm_lsm:LSM-0009:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0001:B__platform_aligned__vm_vps:VPS-0005:P,vm_vpr:VPR-0001:B,vm_vps:VPS-0005:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0001:B__platform_aligned__vm_vps:VPS-0007:P,vm_vpr:VPR-0001:B,vm_vps:VPS-0007:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0001:B__platform_aligned__vm_vps:VPS-0012:P,vm_vpr:VPR-0001:B,vm_vps:VPS-0012:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0001:B__platform_aligned__vm_vps:VPS-0018:P,vm_vpr:VPR-0001:B,vm_vps:VPS-0018:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0001:B__platform_aligned__vm_vps:VPS-0024:P,vm_vpr:VPR-0001:B,vm_vps:VPS-0024:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0002:A__platform_aligned__vm_lsm:LSM-0001:S,vm_vpr:VPR-0002:A,vm_lsm:LSM-0001:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0002:A__platform_aligned__vm_lsm:LSM-0006:S,vm_vpr:VPR-0002:A,vm_lsm:LSM-0006:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0002:A__platform_aligned__vm_lsm:LSM-0008:S,vm_vpr:VPR-0002:A,vm_lsm:LSM-0008:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0002:A__platform_aligned__vm_lsm:LSM-0019:S,vm_vpr:VPR-0002:A,vm_lsm:LSM-0019:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0002:A__platform_aligned__vm_lsm:LSM-0026:S,vm_vpr:VPR-0002:A,vm_lsm:LSM-0026:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0002:A__platform_aligned__vm_vps:VPS-0001:P,vm_vpr:VPR-0002:A,vm_vps:VPS-0001:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0002:A__platform_aligned__vm_vps:VPS-0003:P,vm_vpr:VPR-0002:A,vm_vps:VPS-0003:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0002:A__platform_aligned__vm_vps:VPS-0008:P,vm_vpr:VPR-0002:A,vm_vps:VPS-0008:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0002:A__platform_aligned__vm_vps:VPS-0009:P,vm_vpr:VPR-0002:A,vm_vps:VPS-0009:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0002:A__platform_aligned__vm_vps:VPS-0013:P,vm_vpr:VPR-0002:A,vm_vps:VPS-0013:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0002:B__platform_aligned__vm_lsm:LSM-0001:S,vm_vpr:VPR-0002:B,vm_lsm:LSM-0001:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0002:B__platform_aligned__vm_lsm:LSM-0006:S,vm_vpr:VPR-0002:B,vm_lsm:LSM-0006:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0002:B__platform_aligned__vm_lsm:LSM-0008:S,vm_vpr:VPR-0002:B,vm_lsm:LSM-0008:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0002:B__platform_aligned__vm_lsm:LSM-0019:S,vm_vpr:VPR-0002:B,vm_lsm:LSM-0019:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0002:B__platform_aligned__vm_lsm:LSM-0026:S,vm_vpr:VPR-0002:B,vm_lsm:LSM-0026:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0002:B__platform_aligned__vm_vps:VPS-0001:P,vm_vpr:VPR-0002:B,vm_vps:VPS-0001:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0002:B__platform_aligned__vm_vps:VPS-0003:P,vm_vpr:VPR-0002:B,vm_vps:VPS-0003:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0002:B__platform_aligned__vm_vps:VPS-0008:P,vm_vpr:VPR-0002:B,vm_vps:VPS-0008:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0002:B__platform_aligned__vm_vps:VPS-0009:P,vm_vpr:VPR-0002:B,vm_vps:VPS-0009:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0002:B__platform_aligned__vm_vps:VPS-0013:P,vm_vpr:VPR-0002:B,vm_vps:VPS-0013:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0003:A__platform_aligned__vm_lsm:LSM-0002:S,vm_vpr:VPR-0003:A,vm_lsm:LSM-0002:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0003:A__platform_aligned__vm_lsm:LSM-0004:S,vm_vpr:VPR-0003:A,vm_lsm:LSM-0004:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0003:A__platform_aligned__vm_lsm:LSM-0005:S,vm_vpr:VPR-0003:A,vm_lsm:LSM-0005:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0003:A__platform_aligned__vm_lsm:LSM-0007:S,vm_vpr:VPR-0003:A,vm_lsm:LSM-0007:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0003:A__platform_aligned__vm_lsm:LSM-0009:S,vm_vpr:VPR-0003:A,vm_lsm:LSM-0009:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0003:A__platform_aligned__vm_vps:VPS-0005:P,vm_vpr:VPR-0003:A,vm_vps:VPS-0005:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0003:A__platform_aligned__vm_vps:VPS-0007:P,vm_vpr:VPR-0003:A,vm_vps:VPS-0007:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0003:A__platform_aligned__vm_vps:VPS-0012:P,vm_vpr:VPR-0003:A,vm_vps:VPS-0012:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0003:A__platform_aligned__vm_vps:VPS-0018:P,vm_vpr:VPR-0003:A,vm_vps:VPS-0018:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0003:A__platform_aligned__vm_vps:VPS-0024:P,vm_vpr:VPR-0003:A,vm_vps:VPS-0024:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0003:B__platform_aligned__vm_lsm:LSM-0002:S,vm_vpr:VPR-0003:B,vm_lsm:LSM-0002:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0003:B__platform_aligned__vm_lsm:LSM-0004:S,vm_vpr:VPR-0003:B,vm_lsm:LSM-0004:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0003:B__platform_aligned__vm_lsm:LSM-0005:S,vm_vpr:VPR-0003:B,vm_lsm:LSM-0005:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0003:B__platform_aligned__vm_lsm:LSM-0007:S,vm_vpr:VPR-0003:B,vm_lsm:LSM-0007:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0003:B__platform_aligned__vm_lsm:LSM-0009:S,vm_vpr:VPR-0003:B,vm_lsm:LSM-0009:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0003:B__platform_aligned__vm_vps:VPS-0005:P,vm_vpr:VPR-0003:B,vm_vps:VPS-0005:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0003:B__platform_aligned__vm_vps:VPS-0007:P,vm_vpr:VPR-0003:B,vm_vps:VPS-0007:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0003:B__platform_aligned__vm_vps:VPS-0012:P,vm_vpr:VPR-0003:B,vm_vps:VPS-0012:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0003:B__platform_aligned__vm_vps:VPS-0018:P,vm_vpr:VPR-0003:B,vm_vps:VPS-0018:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0003:B__platform_aligned__vm_vps:VPS-0024:P,vm_vpr:VPR-0003:B,vm_vps:VPS-0024:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0004:A__platform_aligned__vm_lsm:LSM-0001:S,vm_vpr:VPR-0004:A,vm_lsm:LSM-0001:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0004:A__platform_aligned__vm_lsm:LSM-0006:S,vm_vpr:VPR-0004:A,vm_lsm:LSM-0006:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0004:A__platform_aligned__vm_lsm:LSM-0008:S,vm_vpr:VPR-0004:A,vm_lsm:LSM-0008:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0004:A__platform_aligned__vm_lsm:LSM-0019:S,vm_vpr:VPR-0004:A,vm_lsm:LSM-0019:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0004:A__platform_aligned__vm_lsm:LSM-0026:S,vm_vpr:VPR-0004:A,vm_lsm:LSM-0026:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0004:A__platform_aligned__vm_vps:VPS-0001:P,vm_vpr:VPR-0004:A,vm_vps:VPS-0001:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0004:A__platform_aligned__vm_vps:VPS-0003:P,vm_vpr:VPR-0004:A,vm_vps:VPS-0003:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0004:A__platform_aligned__vm_vps:VPS-0008:P,vm_vpr:VPR-0004:A,vm_vps:VPS-0008:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0004:A__platform_aligned__vm_vps:VPS-0009:P,vm_vpr:VPR-0004:A,vm_vps:VPS-0009:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0004:A__platform_aligned__vm_vps:VPS-0013:P,vm_vpr:VPR-0004:A,vm_vps:VPS-0013:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0004:B__platform_aligned__vm_lsm:LSM-0001:S,vm_vpr:VPR-0004:B,vm_lsm:LSM-0001:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0004:B__platform_aligned__vm_lsm:LSM-0006:S,vm_vpr:VPR-0004:B,vm_lsm:LSM-0006:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0004:B__platform_aligned__vm_lsm:LSM-0008:S,vm_vpr:VPR-0004:B,vm_lsm:LSM-0008:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0004:B__platform_aligned__vm_lsm:LSM-0019:S,vm_vpr:VPR-0004:B,vm_lsm:LSM-0019:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0004:B__platform_aligned__vm_lsm:LSM-0026:S,vm_vpr:VPR-0004:B,vm_lsm:LSM-0026:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0004:B__platform_aligned__vm_vps:VPS-0001:P,vm_vpr:VPR-0004:B,vm_vps:VPS-0001:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0004:B__platform_aligned__vm_vps:VPS-0003:P,vm_vpr:VPR-0004:B,vm_vps:VPS-0003:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0004:B__platform_aligned__vm_vps:VPS-0008:P,vm_vpr:VPR-0004:B,vm_vps:VPS-0008:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0004:B__platform_aligned__vm_vps:VPS-0009:P,vm_vpr:VPR-0004:B,vm_vps:VPS-0009:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0004:B__platform_aligned__vm_vps:VPS-0013:P,vm_vpr:VPR-0004:B,vm_vps:VPS-0013:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=tiktok;cap_k=5
edge:vm_vpr:VPR-0005:A__platform_aligned__vm_lsm:LSM-0002:S,vm_vpr:VPR-0005:A,vm_lsm:LSM-0002:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0005:A__platform_aligned__vm_lsm:LSM-0004:S,vm_vpr:VPR-0005:A,vm_lsm:LSM-0004:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0005:A__platform_aligned__vm_lsm:LSM-0005:S,vm_vpr:VPR-0005:A,vm_lsm:LSM-0005:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0005:A__platform_aligned__vm_lsm:LSM-0007:S,vm_vpr:VPR-0005:A,vm_lsm:LSM-0007:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0005:A__platform_aligned__vm_lsm:LSM-0009:S,vm_vpr:VPR-0005:A,vm_lsm:LSM-0009:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0005:A__platform_aligned__vm_vps:VPS-0005:P,vm_vpr:VPR-0005:A,vm_vps:VPS-0005:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0005:A__platform_aligned__vm_vps:VPS-0007:P,vm_vpr:VPR-0005:A,vm_vps:VPS-0007:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0005:A__platform_aligned__vm_vps:VPS-0012:P,vm_vpr:VPR-0005:A,vm_vps:VPS-0012:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0005:A__platform_aligned__vm_vps:VPS-0018:P,vm_vpr:VPR-0005:A,vm_vps:VPS-0018:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0005:A__platform_aligned__vm_vps:VPS-0024:P,vm_vpr:VPR-0005:A,vm_vps:VPS-0024:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0005:B__platform_aligned__vm_lsm:LSM-0002:S,vm_vpr:VPR-0005:B,vm_lsm:LSM-0002:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0005:B__platform_aligned__vm_lsm:LSM-0004:S,vm_vpr:VPR-0005:B,vm_lsm:LSM-0004:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0005:B__platform_aligned__vm_lsm:LSM-0005:S,vm_vpr:VPR-0005:B,vm_lsm:LSM-0005:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0005:B__platform_aligned__vm_lsm:LSM-0007:S,vm_vpr:VPR-0005:B,vm_lsm:LSM-0007:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0005:B__platform_aligned__vm_lsm:LSM-0009:S,vm_vpr:VPR-0005:B,vm_lsm:LSM-0009:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0005:B__platform_aligned__vm_vps:VPS-0005:P,vm_vpr:VPR-0005:B,vm_vps:VPS-0005:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0005:B__platform_aligned__vm_vps:VPS-0007:P,vm_vpr:VPR-0005:B,vm_vps:VPS-0007:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0005:B__platform_aligned__vm_vps:VPS-0012:P,vm_vpr:VPR-0005:B,vm_vps:VPS-0012:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0005:B__platform_aligned__vm_vps:VPS-0018:P,vm_vpr:VPR-0005:B,vm_vps:VPS-0018:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0005:B__platform_aligned__vm_vps:VPS-0024:P,vm_vpr:VPR-0005:B,vm_vps:VPS-0024:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0006:A__platform_aligned__vm_lsm:LSM-0002:S,vm_vpr:VPR-0006:A,vm_lsm:LSM-0002:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0006:A__platform_aligned__vm_lsm:LSM-0004:S,vm_vpr:VPR-0006:A,vm_lsm:LSM-0004:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0006:A__platform_aligned__vm_lsm:LSM-0005:S,vm_vpr:VPR-0006:A,vm_lsm:LSM-0005:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0006:A__platform_aligned__vm_lsm:LSM-0007:S,vm_vpr:VPR-0006:A,vm_lsm:LSM-0007:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0006:A__platform_aligned__vm_lsm:LSM-0009:S,vm_vpr:VPR-0006:A,vm_lsm:LSM-0009:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0006:A__platform_aligned__vm_vps:VPS-0005:P,vm_vpr:VPR-0006:A,vm_vps:VPS-0005:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0006:A__platform_aligned__vm_vps:VPS-0007:P,vm_vpr:VPR-0006:A,vm_vps:VPS-0007:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0006:A__platform_aligned__vm_vps:VPS-0012:P,vm_vpr:VPR-0006:A,vm_vps:VPS-0012:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0006:A__platform_aligned__vm_vps:VPS-0018:P,vm_vpr:VPR-0006:A,vm_vps:VPS-0018:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0006:A__platform_aligned__vm_vps:VPS-0024:P,vm_vpr:VPR-0006:A,vm_vps:VPS-0024:P,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0006:B__platform_aligned__vm_lsm:LSM-0002:S,vm_vpr:VPR-0006:B,vm_lsm:LSM-0002:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0006:B__platform_aligned__vm_lsm:LSM-0004:S,vm_vpr:VPR-0006:B,vm_lsm:LSM-0004:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0006:B__platform_aligned__vm_lsm:LSM-0005:S,vm_vpr:VPR-0006:B,vm_lsm:LSM-0005:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
edge:vm_vpr:VPR-0006:B__platform_aligned__vm_lsm:LSM-0007:S,vm_vpr:VPR-0006:B,vm_lsm:LSM-0007:S,platform_aligned,,0.3,0.7,"[""UMGG_V1_EDGE_PLATFORM_EXACT""]",platform_norm=both;cap_k=5
